root,molecule,basis,omegaA,omegaB,omegaC,ijk,value
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.0,0.1,zzy,3.7304366617973983e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.0,0.1,zzz,1.4923309232584003e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,xxx,6.4662235514934e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,xxy,4.324639796271512e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,xxz,6.584114334406976e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,xyx,4.383291670184697e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,xyy,6.177512023919363e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,xyz,-12.295854385409662
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,xzx,6.530540600402368e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,xzy,-12.295854402408652
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,xzz,6.289569385586891e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,yxx,4.279663664036315e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,yxy,6.216842672546186e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,yxz,-12.295854684150802
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,yyx,6.215200051951086e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,yyy,4.6127098504156194e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,yyz,7.376762716448937e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,yzx,-12.295854596021005
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,yzy,7.347785461964129e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,yzz,3.4862737360863427e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,zxx,6.557060476086729e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,zxy,-12.295854674872318
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,zxz,6.351541400495542e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,zyx,-12.295854569743547
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,zyy,7.337060404677409e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,zyz,2.4445897128799743e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,zzx,6.335216350406014e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,zzy,3.2314400655319986e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.02,0.08,zzz,1.4616521684995831e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,xxx,6.401320388871312e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,xxy,4.309879126251914e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,xxz,6.440133010432447e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,xyx,4.364842228765653e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,xyy,6.065379523800818e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,xyz,-12.16816977342191
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,xzx,6.503028269100319e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,xzy,-12.168169777832935
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,xzz,6.17631133503771e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,yxx,4.2471003716682e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,yxy,6.163991836172222e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,yxz,-12.168170050150097
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,yyx,6.083176557369896e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,yyy,4.576714833226525e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,yyz,7.2421894712348944e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,yzx,-12.1681700170939
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,yzy,7.316403394574955e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,yzz,3.156423791228491e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,zxx,6.458377929952075e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,zxy,-12.168170034183195
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,zxz,6.294670149786796e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,zyx,-12.168169996715978
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,zyy,7.2372510587503935e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,zyz,2.421156678478198e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,zzx,6.208265192819695e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,zzy,2.492391789621351e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.04,0.06,zzz,1.4506830219640499e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,xxx,6.401320982951653e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,xxy,4.3648420890995965e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,xxz,6.503028213145079e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,xyx,4.309878905983666e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,xyy,6.065379750591626e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,xyz,-12.16816977784629
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,xzx,6.440133072160847e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,xzy,-12.168169773436512
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,xzz,6.176311464711759e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,yxx,4.247100245685642e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,yxy,6.083176645854671e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,yxz,-12.168170017106663
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,yyx,6.163992104846194e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,yyy,4.576714615844857e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,yyz,7.3164032732275786e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,yzx,-12.168170050165282
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,yzy,7.242189456357906e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,yzz,3.156422840877582e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,zxx,6.458377670437443e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,zxy,-12.168169996729311
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,zxz,6.208265318163875e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,zyx,-12.168170034197761
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,zyy,7.237250791769512e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,zyz,2.492390485109297e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,zzx,6.2946703249799896e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,zzy,2.421155916865203e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.06,0.04,zzz,1.450682976600337e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,xxx,6.4662242187374375e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,xxy,4.3832917437924834e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,xxz,6.530540872518031e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,xyx,4.3246398564456e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,xyy,6.177512680699548e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,xyz,-12.29585440242998
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,xzx,6.584114669361263e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,xzy,-12.295854385431813
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,xzz,6.2895699836917895e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,yxx,4.279663698647518e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,yxy,6.215200318959724e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,yxz,-12.295854596041599
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,yyx,6.216842973083558e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,yyy,4.612709932794168e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,yyz,7.347785847322541e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,yzx,-12.295854684172978
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,yzy,7.376763065836123e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,yzz,3.486273272290674e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,zxx,6.557060757833577e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,zxy,-12.295854569763927
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,zxz,6.335216670039223e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,zyx,-12.295854674893514
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,zyy,7.3370608095479906e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,zyz,3.231441568773974e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,zzx,6.351541788296444e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,zzy,2.444590234684796e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.08,0.02,zzz,1.4616522191812642e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,xxx,6.673694066150482e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,xxy,4.4785502857358495e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,xxz,6.68816667381833e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,xyx,4.364744707885393e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,xyy,6.363158415206849e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,xyz,-12.55699796097833
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,xzx,6.740276730310413e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,xzy,-12.556997931086798
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,xzz,6.4859374597769914e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,yxx,4.36260849898118e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,yxy,6.379425813940465e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,yxz,-12.556997912787729
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,yyx,6.427736008451923e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,yyy,4.678374805999752e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,yyz,7.535751806342361e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,yzx,-12.55699824632314
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,yzy,7.529694496355432e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,yzz,3.622252669477355e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,zxx,6.714904345256345e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,zxy,-12.556997884758706
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,zxz,6.5011796963609925e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,zyx,-12.55699824818562
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,zyy,7.505921215650302e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,zyz,3.730436921589586e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,zzx,6.564441998535564e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,zzy,2.2608747540786567e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.1,0.1,0.0,zzz,1.4923309245684635e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,xxx,6.29600314472345e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,xxy,4.238359469166397e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,xxz,6.366779358724095e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,xyx,4.300524997336019e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,xyy,5.93699213211063e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,xyz,-12.001767703395117
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,xzx,6.315719898952743e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,xzy,-12.001767719940773
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,xzz,6.054417130196832e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,yxx,4.237883692054245e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,yxy,5.967237410198223e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,yxz,-12.001767807904283
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,yyx,5.9444559640242645e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,yyy,4.496697934341931e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,yyz,7.150032401592732e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,yzx,-12.001767714864453
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,yzy,7.139605989525677e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,yzz,2.4872838358391824e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,zxx,6.35435313989241e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,zxy,-12.001767809012485
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,zxz,6.088521518177181e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,zyx,-12.001767699426988
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,zyy,7.1385712529514755e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,zyz,1.5174554190977574e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,zzx,6.061253353339957e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,zzy,2.5444111972916517e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.0,0.08,zzz,1.4355735047821838e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,xxx,6.1019992255717526e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,xxy,4.196592364280605e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,xxz,6.20853056165771e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,xyx,4.232354272271088e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,xyy,5.809160306707861e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,xyz,-11.812778552053086
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,xzx,6.200625256247427e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,xzy,-11.812778561153843
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,xzz,5.918671780541507e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,yxx,4.179326507952608e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,yxy,5.815714178569742e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,yxz,-11.8127786443541
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,yyx,5.797171781063426e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,yyy,4.438456092548115e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,yyz,6.995022974631837e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,yzx,-11.812778600114429
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,yzy,6.9995109844844805e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,yzz,2.395860413673123e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,zxx,6.239969256499611e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,zxy,-11.812778639015903
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,zxz,5.9381231439781246e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,zyx,-11.81277858567547
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,zyy,7.017311346529942e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,zyz,1.7200139879047782e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,zzx,5.9119776877336605e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,zzy,2.0566067882032968e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.02,0.06,zzz,1.4071330995180098e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,xxx,6.1800089973251815e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,xxy,4.238078109120025e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,xxz,6.211375102593841e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,xyx,4.238078115115229e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,xyy,5.7500572829827235e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,xyz,-11.749634256158092
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,xzx,6.211375092823879e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,xzy,-11.749634256146795
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,xzz,5.8607980912006585e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,yxx,4.16873579961452e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,yxy,5.815577960754936e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,yxz,-11.749634329690979
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,yyx,5.815577912460235e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,yyy,4.4595974441064e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,yyz,7.010823061093241e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,yzx,-11.749634329691297
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,yzy,7.010823200315208e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,yzz,2.1269360667153236e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,zxx,6.182043972846607e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,zxy,-11.749634320517593
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,zxz,5.9368531454273565e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,zyx,-11.749634320517746
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,zyy,6.961780234931991e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,zyz,1.729232393943292e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,zzx,5.936853050836355e-06
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,zzy,1.7292329190787825e-07
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.04,0.04,zzz,1.4146348729426883e-05
/home/ahurtado/Projects/gecko/migration/templates/outputs/BetaRaman,,,-0.08,0.06,0.02,xxx,6.101999642682543e-06
